Date,Temperature,Rainfall,Humidity
2004-04-30,22.122490785106095,123.34652333721756,52.99498323581818
2004-05-31,21.874495496034736,118.03932241827133,50.6276760616888
2004-06-30,22.436062482347708,110.35152418317745,49.46427376027765
2004-07-31,22.582909408252686,108.14728866532168,57.41907473093985
2004-08-31,22.49058844372979,100.09245053674131,53.06303361232506
2004-09-30,21.583526487094897,101.73377903113304,53.715192205102674
2004-10-31,21.847515445148257,97.05368439616313,54.444894399803616
2004-11-30,22.187546287901323,96.82285733908412,55.75014772739814
2004-12-31,22.55014925820324,87.91816499015914,55.97251252784976
2005-01-31,21.883640057087938,91.71631035341846,56.05852100425027
2005-02-28,22.11121419967375,94.15006540385632,57.08465707479826
2005-03-31,21.7510978425548,83.68387361325122,59.103599431393036
2005-04-30,21.82509320767989,84.4146434110613,59.08128946257597
2005-05-31,22.96627473649436,84.52280482179341,59.73980048315061
2005-06-30,23.39188170398837,78.25654204057334,62.36406033626194
2005-07-31,22.847373962498658,81.12065827803801,62.60545920029207
2005-08-31,23.569453058347214,80.35497465113896,67.05648518333136
2005-09-30,23.44622328729089,81.61838795243446,59.63919389460006
2005-10-31,23.152602890199663,78.6259075869541,67.96741134772692
2005-11-30,23.876201083878975,84.45969394656292,69.06203637218316
2005-12-31,24.693915841706133,89.10739426347033,63.14290993644245
2006-01-31,24.143840485848248,96.5242596789665,67.25130345033084
2006-02-28,25.18674906850782,97.01344127013907,67.76148447429405
2006-03-31,23.341361952774438,106.14723696953442,66.17205756868063
2006-04-30,25.311413602544942,94.83682423853574,67.82436639256564
2006-05-31,25.193904563765603,106.36416289453484,67.4580450293832
2006-06-30,25.249752325204653,106.19276938518712,73.38622322561726
2006-07-31,25.691240352531196,119.35235540262117,71.85679024004098
2006-08-31,24.893200397327035,107.25624439642655,72.53252360838603
2006-09-30,26.012617747794902,109.68042148063724,71.33692659432029
2006-10-31,26.528688507097726,113.07872530381232,67.44079456601641
2006-11-30,27.307387279759798,107.20735356209256,68.35826503423819
2006-12-31,26.516727539818262,116.45515615677637,70.00046746001877
2007-01-31,26.566712994709775,116.01648380612892,66.10173346309891
2007-02-28,26.901499119770808,120.7432672253986,69.41086798657969
2007-03-31,27.776558126786487,121.32519976861785,66.86332018242487
2007-04-30,27.633618191864358,128.0787553065731,65.88005068572264
2007-05-31,27.337610506972897,122.01331655029063,67.27109186532459
2007-06-30,27.97430990218995,112.46160650040447,65.89873518755093
2007-07-31,27.862538704998236,108.51368344640055,63.39925252077941
2007-08-31,28.37511581031593,112.76454916436062,65.50964323022203
2007-09-30,27.596496814020444,100.71739707195542,60.06677248580269
2007-10-31,27.819965264034646,113.28664346802769,62.476415448959145
2007-11-30,27.803306417676584,106.72289789057976,61.433956770470346
2007-12-31,27.262350335731867,95.15328368245774,58.62939591675393
2008-01-31,28.116134878402434,85.67626102124431,58.90899823225444
2008-02-29,28.05196960116025,97.91364364489492,54.780166583119964
2008-03-31,27.857089865070236,87.71935392877542,58.18326274589452
2008-04-30,27.650519064030444,91.95337471248484,55.054836789360806
2008-05-31,26.954196953258876,75.65891664286926,53.514342850068225
2008-06-30,27.327154757580917,78.95458296889461,55.84731196274496
2008-07-31,27.224104079607088,80.79826866099978,51.592565742979055
2008-08-31,26.835681098580586,80.36041970681634,49.50621930963706
2008-09-30,26.98201078950618,77.77944818091652,48.60847696209565
2008-10-31,27.076197289669846,83.60172955237434,52.41506230297458
2008-11-30,27.615775475554454,76.14784304160642,48.21138707887937
2008-12-31,26.546872964764084,82.28560300200344,53.94323820126685
2009-01-31,26.365130651086652,85.58173322312597,46.026778883567644
2009-02-28,25.967323060928706,89.95145412742525,53.43855020351631
2009-03-31,24.806378996340033,93.68610458469801,50.4221328688982
2009-04-30,25.50841151841669,87.5271771714184,49.861047894219325
2009-05-31,25.304066811634762,88.69200119825659,49.11838453486893
2009-06-30,26.2559546717181,106.06394657631992,51.25807972968325
2009-07-31,24.678366156224012,104.659114253157,50.73144533850354
2009-08-31,24.67709807542666,102.49402068537617,53.452082017148754
2009-09-30,24.26403379575643,117.05828824028899,52.00016934763699
2009-10-31,23.457103400323415,112.68917056585632,52.68076768373343
2009-11-30,24.379559363445622,120.47991931626196,52.33752472780107
2009-12-31,23.95909197121324,116.98950328537396,53.70473763018753
2010-01-31,23.763452640853412,128.5626446389625,55.24987435777977
2010-02-28,22.709381368161665,128.1365845255953,52.083188569340734
2010-03-31,23.674352781294566,118.6795041128667,53.72133633342028
2010-04-30,22.094979177389472,124.79445064034776,58.85421027438743
2010-05-31,22.927579700230464,122.6232330785957,58.68568912177279
2010-06-30,23.584045411044393,125.16172701017214,58.96881435378263
2010-07-31,21.865644557519644,111.9084954678206,60.37309833834215
2010-08-31,21.96817536878348,118.11417988113332,62.02748382492276
2010-09-30,22.210638412029496,117.51991139589953,61.23557889039667
2010-10-31,21.838268569179863,100.63908262976835,61.718134940572305
2010-11-30,21.26406494446731,100.46006290071661,64.59336087846177
2010-12-31,22.043616261335472,92.94705861513111,63.12986908849367
2011-01-31,21.46887752348484,98.47593964196913,66.73724065850118
2011-02-28,22.248341277965405,100.09534542516012,63.29053041349034
2011-03-31,21.584089779967595,100.80086554851675,69.46207017417578
2011-04-30,22.871543209974984,90.62698365288868,68.9830392303423
2011-05-31,21.77787447278543,95.63704351770389,69.10367761719272
2011-06-30,22.101040342060152,78.17750097806305,71.02492939097566
2011-07-31,22.78040208461955,74.55867971972081,72.7679055833662
2011-08-31,21.888011728167225,81.2644722768679,71.74881514398601
2011-09-30,22.764301428592294,82.44068749330542,66.2243250942854
2011-10-31,23.467576449659706,79.87488569994161,67.43393995400777
2011-11-30,22.188868803805846,69.77235579373257,68.73062937177227
2011-12-31,23.27746483894839,80.2864072178438,69.9199017431678
2012-01-31,23.520222643122906,75.36608525734326,70.69189580643102
2012-02-29,23.997498153060796,86.89515643503555,67.8974629289399
2012-03-31,23.214087715517913,87.49412239213304,69.32144525035919
2012-04-30,23.406413628514482,83.47345047106073,66.9467024467227
2012-05-31,24.568169485104946,88.44300523125725,66.65948506776927
2012-06-30,24.70105614270728,88.8048424756069,64.41549130142332
2012-07-31,24.926280733119338,97.03956951167868,64.65641190934936
2012-08-31,25.22410982133199,105.45409021567747,63.00859948536721
2012-09-30,24.96037159585047,99.05636172590945,62.91224038258333
2012-10-31,25.663924252473905,109.7013996580326,66.0746893245218
2012-11-30,25.937945140123645,107.52703857275405,61.13238578979313
2012-12-31,25.672351978637757,108.92904465614038,67.32943894905274
2013-01-31,27.1933883660523,114.71601720981926,62.06417232475622
2013-02-28,26.719642578329704,112.01005375491391,60.449304085249125
2013-03-31,26.099008624879023,115.876822998716,57.36421593736076
2013-04-30,27.22310976747163,113.5977633991341,59.49203394507609
2013-05-31,26.59451376861751,129.8100325801839,55.9696911808738
2013-06-30,27.647969587112105,120.00808470394693,56.42330545745063
2013-07-31,27.990651069158563,115.62889102812714,60.395949212552935
2013-08-31,27.141202294451578,118.9630785546152,54.22735748768291
2013-09-30,28.155712892168403,115.60131590930555,55.91747982909188
2013-10-31,27.98433779189413,112.87995263543584,51.47579372605699
2013-11-30,28.27361976977427,114.48991032063822,52.14650223366309
2013-12-31,28.875760948830532,112.32442855144532,55.17018349107355
2014-01-31,27.849128009083174,102.76561002810475,49.87039554860942
2014-02-28,27.618785881565383,99.27009517680875,54.333656988650176
2014-03-31,27.553937529139876,97.44543695215631,51.80152895211538
2014-04-30,27.57301816091557,84.01528137258614,49.03441639739503
2014-05-31,27.903912128752758,84.77714484732317,51.29581481769508
2014-06-30,28.054156702573028,96.2276070983259,51.94736458852335
2014-07-31,27.94303056623906,94.95216088324707,51.31702611972806
2014-08-31,28.119915530969827,83.18406151501756,47.10329050553751
2014-09-30,27.59568054984301,85.44546670908795,49.057280669169025
2014-10-31,28.18083232894274,82.73562260585861,50.37913823098515
2014-11-30,27.169590300188492,95.71205198744586,51.1791113469441
2014-12-31,28.493880428655086,85.59926620381285,53.10977307848647
2015-01-31,27.263697194353856,79.59977956073892,52.84552953414975
2015-02-28,26.32581259230602,76.24727820358592,50.5161736270248
2015-03-31,26.010296746993657,74.3042265989352,54.712067477949084
2015-04-30,26.56760271335121,85.15477339019041,55.998085594300335
2015-05-31,25.98605307339587,82.59630571499586,56.773924675143114
2015-06-30,26.218583580925944,81.8849072759598,58.73675526641312
2015-07-31,25.85602125810016,88.68638267232606,59.1981076917316
2015-08-31,25.336508184208107,89.65852458870135,59.428369900314884
2015-09-30,24.700457734011795,106.78572155311821,59.36431216829904
2015-10-31,24.116503329500546,106.08768789858219,57.18230501103613
2015-11-30,24.40161681541368,104.9225570598454,62.358008534894694
2015-12-31,24.806624570658208,115.5075458964334,62.89371745415582
2016-01-31,24.243336922069904,111.4153751630719,63.9763069625897
2016-02-29,23.277280052667816,109.33718136776334,61.80015645208831
2016-03-31,23.758232729035768,123.49617903282457,63.06854457076044
2016-04-30,23.64501314941009,120.3719586893399,68.16170440386182
2016-05-31,22.80187925515521,113.79812401222651,66.74052589296805
2016-06-30,23.124312761793792,118.81348409004856,68.87873554826673
2016-07-31,22.893748332115628,115.62014593522156,68.19337412733198
2016-08-31,22.125172869817536,112.76307638488277,68.73595328540816
2016-09-30,22.723551920700306,123.44147927023349,71.00602011922828
2016-10-31,22.690091844760403,126.96988320573418,68.4591560800442
2016-11-30,22.83424433413716,108.55932319475139,69.95044673155172
2016-12-31,22.721428556598283,116.06536291864776,69.00311348094898
2017-01-31,21.426972840382785,107.32844087679133,69.12893654656207
2017-02-28,21.58819252435848,105.18390874015734,69.34995369585072
2017-03-31,22.276345144303225,101.48428369191761,70.2833344894536
2017-04-30,22.258133561378454,96.82979571369941,68.65403000169421
2017-05-31,22.26199017389993,98.06399032392392,71.79946459191945
2017-06-30,23.95484810245476,90.39864142941859,67.0823606824845
2017-07-31,22.35856723894211,92.78863073897618,67.99281309703784
2017-08-31,22.705858212190687,88.30543978543356,66.89847950146257
2017-09-30,22.69989266002451,84.79931006818917,70.0055679977673
2017-10-31,22.652678105878337,79.28180636555388,66.76733551452554
2017-11-30,22.291990441746314,79.20975782434671,67.63683961411388
2017-12-31,22.96945294819665,84.64080968321277,61.74526928486802
2018-01-31,22.360625652416186,82.6690088692596,64.34660544828792
2018-02-28,22.80133539363867,75.12693008071656,64.64978810452416
2018-03-31,22.864207219655174,80.91551437919226,62.06443473650523
2018-04-30,23.348109357807594,85.12259785976484,63.04118491212918
2018-05-31,24.67653381247479,74.48186863471537,58.876910006895216
2018-06-30,22.807881526139248,87.48480085010824,61.732328926130364
2018-07-31,24.315688239778417,83.81611853813078,62.52443204117091
2018-08-31,23.404375115934464,92.70016247625146,56.23467679101021
2018-09-30,24.21841987489549,89.03017600360054,55.13343812598413
2018-10-31,25.24630065778714,87.01961350394815,58.035023829630305
2018-11-30,24.983474379571838,91.21349812536032,57.43988774036578
2018-12-31,24.66230875201285,102.91680161245357,52.444656889030995
2019-01-31,25.091979774358872,107.22598408279511,51.924678805365836
2019-02-28,26.034760356150016,104.49251471301868,51.548447922524815
2019-03-31,25.57028468936527,115.04397386394511,48.84889493617974
2019-04-30,26.277711276530123,106.05189154408808,49.21082242883479
2019-05-31,26.418165174353362,116.13962084054135,48.63961931455047
2019-06-30,26.285791825968104,112.06902431132939,48.80552332743104
2019-07-31,27.888591653821464,116.01672718667095,50.06147464401995
2019-08-31,27.325998614650146,120.13049991826554,50.487609185279084
2019-09-30,26.174943716062618,115.65771914361206,53.108241064261875
2019-10-31,27.44403578531978,117.55013139275043,48.09843670955085
2019-11-30,27.166893399364316,123.4778331190645,52.25066033951453
2019-12-31,28.053645598182754,114.02415555497066,50.138007494003425
2020-01-31,27.342575382966533,119.08072376991268,50.8452889606289
2020-02-29,27.77386566434326,106.83438282233227,52.76256895823391
2020-03-31,28.156475686497124,112.36664608800363,49.72199868993585
2020-04-30,28.38945293178042,113.89086664025791,53.367033641589174
2020-05-31,27.388500524761422,91.10498915565057,53.64380621264587
2020-06-30,27.832729006834256,96.1629456543136,55.07132722936505
2020-07-31,27.75301672725592,99.71290725980852,55.49937138390941
2020-08-31,27.633579252574904,92.58036428955059,60.71699111908947
2020-09-30,28.792180119741044,92.39685400136986,55.45816877045015
2020-10-31,28.04096014083309,84.7288710069115,56.631549030722404
2020-11-30,27.11734340620904,85.7289423515748,57.430201446172745
2020-12-31,28.096961652165092,82.47230373968253,58.561691968371036
2021-01-31,28.571045014114485,87.50847934998636,59.397306470641716
2021-02-28,27.88071554171081,81.86855345752004,64.0428330975867
2021-03-31,26.442903404194162,81.74908377016519,65.4818937098244
2021-04-30,26.783289923445277,78.0188851069958,62.449090952722734
2021-05-31,27.46762391884105,78.20953989574554,62.83969479654543
2021-06-30,26.276365085044432,79.59040540975928,66.31605292283753
2021-07-31,26.636826723355703,85.33676585931951,65.08390413263845
2021-08-31,26.577131099779592,83.33191994191384,68.20751031803344
2021-09-30,25.49298808381778,89.3616504357322,68.03143054649863
2021-10-31,25.68669169405785,101.10069367355064,65.20184177738635
2021-11-30,23.850849255555207,98.14730609465563,71.85382120076902
2021-12-31,24.7110453657859,95.40161224764678,72.78853179281124
2022-01-31,24.847161996432206,106.36010811292799,68.3172735639582
2022-02-28,24.099945662409407,101.62615857153975,69.0181733111672
2022-03-31,25.292350773892863,96.68679703027371,70.51817852022819
2022-04-30,23.517018077811684,104.85727479646555,70.66885100854425
2022-05-31,23.773339799857002,103.28973294088347,71.27059959446125
2022-06-30,23.826992105112797,113.28170988116716,73.82804155498424
2022-07-31,24.25911310715153,117.11016238663012,69.20986482905694
2022-08-31,22.6075436300112,126.90741931729706,67.62773368015395
2022-09-30,23.70567674455459,121.15363216889637,66.03409216047818
2022-10-31,22.9408511437349,118.8763148041911,66.81141892606995
2022-11-30,22.27094691484665,124.01817780301727,67.60490958060771
2022-12-31,22.83425435289535,108.16410595551974,70.58151604358655
2023-01-31,22.560868635261222,119.21383974351902,65.20854875609157
2023-02-28,22.036985912410824,120.20624248232316,65.88033259560028
2023-03-31,22.26623265819766,106.82196540265821,64.53461392929643
2023-04-30,21.95212782168206,117.40270190430036,66.03331274972238
2023-05-31,22.134812709916954,110.5216457107683,67.76292273482593
2023-06-30,22.36266834321032,103.6532687357948,60.67278400661828
2023-07-31,22.798762324134486,105.63537178543591,59.76377557080717
2023-08-31,21.38177842192496,110.49818792765507,61.83168875553255
2023-09-30,23.082951631417924,96.75101883063238,60.11042671828834
2023-10-31,21.07684703135348,93.89499594881786,61.455858249604105
2023-11-30,22.03390856479337,87.37288058833728,57.968456751809946
2023-12-31,22.480929109986057,82.72254487072641,55.152140326020486
2024-01-31,22.423760847847646,88.7865858562479,56.16341665117888
2024-02-29,22.087264861759316,78.44344877716524,56.36103376142284
2024-03-31,22.427957928454163,81.64944294979948,55.00462552026505
2024-04-30,22.436051858872272,77.98954399411248,53.664551881726815
2024-05-31,22.55448729577521,82.40274951872088,54.143134592582165
2024-06-30,23.455515750806004,81.86023325388507,53.78799337312064
2024-07-31,23.40443515338715,86.11264666610005,53.7387718999732
2024-08-31,23.086998141472613,79.63652635411839,51.88710569174975
2024-09-30,24.101650910407734,82.59256716189742,49.96470650229444
2024-10-31,24.03325549608596,81.24848233641455,50.398556540321295
2024-11-30,24.52156757217723,86.5052395464813,52.42319988354722
2024-12-31,24.671623040912895,93.51003609682814,48.38117835138738
